playerid, season,height,weight, Age, salary, G, GS, MP, FG,FGA,FGPERCENT,THREEP,THREEPA,THREEPPERCENT,TWOP,TWOPA,TWOPPERCENT,EFGPERCENT,FT,FTA,FTPERCENT,ORB, DRB,TRB,AST,STL,BLK,TOV,PF,PTS,experience,PFN,TOVN,TWOPTHREEPPERCENT,playerid63,playerid132,playerid292,playerid298,playerid407,playerid491,playerid571,playerid611,playerid767,playerid819,playerid847,playerid876,playerid966,playerid1012,playerid1169,playerid1172,playerid1211,playerid1289,playerid1313,playerid1510,playerid1558,playerid1734,playerid1742,playerid1768,playerid1795,playerid1822,playerid1841,playerid2060,playerid2262,playerid2354,playerid2356,playerid2389,playerid2411,playerid2421,playerid2499,playerid2589,playerid2600,playerid2634,playerid2656,playerid2738,playerid2744,playerid2768,playerid2814,playerid2836,playerid2837,playerid2846,playerid2864,playerid2990,playerid3009,playerid3045,playerid3076,playerid3117,playerid3131,playerid3172,playerid3494,playerid3539,playerid3609,playerid3631,playerid3644,playerid3736,playerid3758,playerid3759,playerid3764,playerid3848,playerid3957,playerid3960,playerid4233,season2001-02,season2002-03,season2003-04,season2004-05,season2005-06,season2006-07,season2007-08,season2008-09,season2009-10
1558,2007-08,78,185,27,8425625,81,59,2190,401,923,0.434,153,408,0.375,248,515,0.482,0.517,147,190,0.774,107,332,439,132,74,16,90,266,1102,9,0.004,0.011,43.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1558,2008-09,78,185,28,9226250,73,56,2546,532,1212,0.3875,171,470,0.3775,361,742,0.3925,0.4615,234,295,0.652,99,356,455,102,88,22,161,227,1469,10,0.004,0.006,43.894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1558,2009-10,78,185,29,10026875,72,15,2195,448,1030,0.435,140,409,0.342,308,621,0.496,0.503,240,317,0.757,88,317,405,110,62,26,132,209,1276,11,0.005,0.008,43.495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2000-01,81,230,22,316969,50,0,550,104,247,0.421,19,55,0.345,85,192,0.443,0.46,24,35,0.686,5,37,42,52,13,0,35,58,251,0,0.017,0.029,42.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2001-02,81,230,23,465850,64,3,1230,209,524,0.399,54,157,0.344,155,367,0.422,0.45,42,49,0.857,17,93,110,123,43,5,80,98,514,1,0.01,0.013,39.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2002-03,81,230,24,637435,55,7,1025,172,444,0.387,36,120,0.3,136,324,0.42,0.428,31,36,0.861,17,84,101,87,44,1,46,73,411,2,0.014,0.022,38.739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2003-04,81,230,25,750000,60,10,1188,161,449,0.359,51,136,0.375,110,313,0.351,0.415,36,45,0.8,28,110,138,148,65,4,63,92,409,3,0.011,0.016,35.857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2004-05,81,230,26,1388327,68,7,891,165,366,0.421,44,97,0.511,121,269,0.368333333,0.496666667,23,27,0.566,16,67,83,96,44,6,35,65,397,4,0.015,0.029,45.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2005-06,81,230,27,835810,81,0,1421,320,759,0.422,123,316,0.389,197,443,0.445,0.503,33,41,0.805,15,117,132,148,42,12,76,96,796,5,0.01,0.013,42.161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2006-07,81,230,28,1400000,56,1,946,180,421,0.428,75,175,0.429,105,246,0.427,0.517,33,36,0.917,14,78,92,67,27,3,27,69,468,6,0.014,0.037,42.755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2007-08,81,230,29,1500000,78,2,1480,217,531,0.409,117,298,0.393,100,233,0.429,0.519,33,36,0.917,19,148,167,152,59,10,76,114,584,7,0.009,0.013,40.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2008-09,81,230,30,2650000,81,0,1479,249,560,0.445,151,340,0.444,98,220,0.445,0.579,42,53,0.792,11,146,157,92,61,7,55,113,691,8,0.009,0.018,44.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1734,2009-10,81,230,31,2862000,68,0,1217,173,455,0.366,79,227,0.3165,94,228,0.408,0.4435,48,52,0.95,13,96,109,85,40,7,47,81,473,9,0.012,0.021,38.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2000-01,73,180,27,16875000,81,81,2974,583,1218,0.481,0,3,0,583,1215,0.483,0.481,296,383,0.775,171,401,572,224,75,37,242,292,1462,6,0.003,0.004,47.865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2001-02,73,180,28,18750000,81,72,2635,462,1005,0.4595,0,2,0,462,1003,0.46,0.4595,261,343,0.762,223,389,612,169,46,47,152,265,1185,7,0.004,0.007,45.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2002-03,73,180,29,20625000,77,77,2730,567,1261,0.45,2,4,0.5,565,1257,0.449,0.45,282,351,0.803,181,404,585,234,77,27,189,239,1418,8,0.004,0.005,44.964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2003-04,73,180,30,4917000,81,77,2877,529,1169,0.453,0,1,0,529,1168,0.453,0.453,318,393,0.809,171,399,570,158,54,22,178,284,1376,9,0.004,0.006,45.252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2004-05,73,180,31,5408700,61,47,1624,244,541,0.451,0,1,0,244,540,0.452,0.451,97,115,0.843,126,220,346,94,32,5,79,143,585,10,0.007,0.013,45.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2005-06,73,180,32,5900400,80,80,2537,394,859,0.459,0,4,0,394,855,0.461,0.459,154,191,0.806,168,367,535,112,49,8,133,235,942,11,0.004,0.008,45.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2006-07,73,180,33,6392100,80,38,2123,309,665,0.465,0,0,0,309,665,0.465,0.465,155,188,0.824,138,332,470,131,29,8,112,205,773,12,0.005,0.009,46.466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2007-08,73,180,34,1211197,50,0,353,23,64,0.359,0,0,0,23,64,0.359,0.359,11,14,0.786,21,60,81,17,5,2,17,62,57,13,0.016,0.059,35.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2008-09,73,180,35,980119,42,2,472,75,147,0.505,0,0,0,75,147,0.505,0.505,23,34,0.338,30,46,76,26,7,6,26,71,173,14,0.014,0.038,51.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1742,2009-10,73,180,36,1306455,73,27,1632,191,375,0.509,0,1,0,191,374,0.511,0.509,55,70,0.786,108,227,335,61,27,10,72,191,437,15,0.005,0.014,50.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2000-01,81,240,30,2650000,82,5,2002,298,783,0.381,152,407,0.373,146,376,0.388,0.478,77,96,0.802,32,137,169,222,102,12,68,172,825,7,0.006,0.015,38.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2001-02,81,240,31,3425760,82,47,1616,187,490,0.382,79,208,0.38,108,282,0.383,0.462,20,40,0.5,18,103,121,129,66,19,55,120,473,8,0.008,0.018,38.163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2002-03,81,240,32,3870912,29,0,673,106,302,0.351,34,107,0.318,72,195,0.369,0.407,34,47,0.723,15,44,59,71,35,5,57,50,280,9,0.02,0.018,35.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2003-04,81,240,33,3000000,33,8,661,49,143,0.343,14,50,0.28,35,93,0.376,0.392,5,8,0.625,13,54,67,85,39,6,34,45,117,10,0.022,0.029,34.266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2004-05,81,240,34,1600000,76,3,1144,108,302,0.358,23,84,0.274,85,218,0.39,0.396,46,58,0.793,38,85,123,130,68,13,68,125,285,11,0.008,0.015,35.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2005-06,81,240,35,1760000,30,1,353,37,100,0.37,11,43,0.256,26,57,0.456,0.425,2,4,0.5,10,30,40,62,19,1,20,44,87,12,0.023,0.05,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2006-07,81,240,36,2250000,52,0,745,94,244,0.385,38,119,0.319,56,125,0.448,0.463,30,33,0.909,9,38,47,93,34,7,35,56,256,13,0.018,0.029,38.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2007-08,81,240,37,2250000,24,0,215,22,64,0.344,7,26,0.269,15,38,0.395,0.398,7,9,0.778,4,9,13,33,13,2,13,30,58,14,0.033,0.077,34.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2008-09,81,240,38,1143473,28,0,266,27,82,0.329,16,48,0.333,11,34,0.324,0.427,3,5,0.6,2,10,12,37,20,1,19,28,73,15,0.036,0.053,32.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1768,2009-10,81,240,39,1306455,13,0,122,5,30,0.167,1,13,0.077,4,17,0.235,0.183,2,2,1,1,13,14,9,1,0,4,12,13,16,0.083,0.25,16.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2000-01,74,170,25,10130000,71,71,2979,762,1813,0.42,98,306,0.32,664,1507,0.441,0.447,585,719,0.814,50,223,273,325,178,20,237,147,2207,4,0.007,0.004,42.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2001-02,74,170,26,11250000,60,59,2622,665,1669,0.398,78,268,0.291,587,1401,0.419,0.422,475,585,0.812,44,225,269,331,168,13,237,102,1883,5,0.01,0.004,39.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2002-03,74,170,27,12375000,82,82,3485,804,1940,0.414,84,303,0.277,720,1637,0.44,0.436,570,736,0.774,68,276,344,454,225,13,286,149,2262,6,0.007,0.003,41.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2003-04,74,170,28,13500000,48,47,2040,435,1125,0.387,57,199,0.286,378,926,0.408,0.412,339,455,0.745,34,144,178,324,115,5,209,87,1266,7,0.011,0.005,38.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2004-05,74,170,29,14625000,75,75,3174,771,1818,0.424,104,338,0.308,667,1480,0.451,0.453,656,786,0.835,51,248,299,596,180,9,344,140,2302,8,0.007,0.003,42.409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2005-06,74,170,30,16453125,72,72,3103,815,1822,0.447,72,223,0.323,743,1599,0.465,0.467,675,829,0.814,44,188,232,532,140,10,248,121,2377,9,0.008,0.004,44.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2006-07,74,170,31,17184375,65,64,2761,581,1313,0.4335,62,197,0.2865,519,1116,0.4585,0.4545,485,610,0.822,23,170,193,468,123,13,268,95,1709,10,0.011,0.004,44.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2007-08,74,170,32,19012500,82,82,3424,712,1556,0.458,95,275,0.345,617,1281,0.482,0.488,645,797,0.809,47,196,243,586,160,12,245,109,2164,11,0.009,0.004,45.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2008-09,74,170,33,20840625,57,53,2093,348,834,0.433,28,99,0.268,320,735,0.466,0.4535,271,347,0.753,30,143,173,283,88,6,146,86,995,12,0.012,0.007,41.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1795,2009-10,74,170,34,1191180,28,24,865,136,316,0.497,9,25,0.6665,127,291,0.4925,0.5135,104,131,0.662,16,63,79,113,19,2,64,48,385,13,0.021,0.016,43.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2000-01,72,165,22,316969,77,40,1660,243,572,0.425,52,155,0.335,191,417,0.458,0.47,97,135,0.719,41,167,208,140,86,14,130,166,635,0,0.006,0.008,42.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2001-02,72,165,23,590850,23,1,227,34,91,0.374,9,36,0.25,25,55,0.455,0.423,12,17,0.706,3,23,26,11,15,3,23,29,89,1,0.034,0.043,37.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2002-03,72,165,24,699935,80,58,2254,356,818,0.435,95,297,0.32,261,521,0.501,0.493,139,183,0.76,66,220,286,183,125,30,176,202,946,2,0.005,0.006,43.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2003-04,72,165,25,1000000,80,78,2940,536,1261,0.425,145,427,0.34,391,834,0.469,0.483,233,297,0.785,97,273,370,244,142,20,223,216,1450,3,0.005,0.004,42.506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2004-05,72,165,26,5100000,51,49,1806,330,819,0.403,103,286,0.36,227,533,0.426,0.466,190,229,0.83,44,206,250,119,64,14,123,154,953,4,0.006,0.008,40.293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2005-06,72,165,27,5610000,81,81,2910,472,1148,0.411,117,339,0.345,355,809,0.439,0.462,268,341,0.786,48,264,312,225,104,43,203,195,1329,5,0.005,0.005,41.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2006-07,72,165,28,6120000,75,69,2479,409,944,0.4325,100,311,0.319,309,633,0.4875,0.4845,243,299,0.813,61,161,222,287,84,34,183,200,1161,6,0.005,0.005,43.326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2007-08,72,165,29,6630000,73,73,2855,488,1204,0.405,182,501,0.363,306,703,0.435,0.481,308,370,0.832,67,251,318,300,92,29,197,171,1466,7,0.006,0.005,40.532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2008-09,72,165,30,7140000,59,59,2339,413,997,0.414,103,305,0.338,310,692,0.448,0.466,294,356,0.826,70,233,303,381,88,31,229,153,1223,8,0.007,0.004,41.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1822,2009-10,72,165,31,7650000,81,81,3129,600,1418,0.422,129,393,0.3045,471,1025,0.4705,0.4655,338,434,0.7445,78,323,401,300,132,43,259,197,1667,9,0.005,0.004,42.313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1841,2000-01,80,218,24,2678400,82,82,3394,800,1812,0.442,62,205,0.302,738,1607,0.459,0.459,382,534,0.715,280,435,715,164,114,28,199,225,2044,2,0.004,0.005,44.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1841,2001-02,80,218,25,3388176,82,82,3033,614,1375,0.447,68,210,0.324,546,1165,0.469,0.471,323,440,0.734,211,345,556,161,70,45,161,187,1619,3,0.005,0.006,44.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
1841,2002-03,80,218,26,10067750,82,82,3226,691,1471,0.47,65,209,0.311,626,1262,0.496,0.492,375,475,0.789,195,383,578,156,76,45,177,197,1822,4,0.005,0.006,46.975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
